task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,input_seg_size,num_mem_tokens,segment_ordering,padding_side,model_path,sum_loss,inter_layer_memory,num_steps,best_valid_exact_match
contract_nli,bert-base-cased,,modeling_rmt_debug:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,bidirectional,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10_bidir/run_2,True,False,5000,72.30769348144531
contract_nli,bert-base-cased,,modeling_rmt_debug:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,bidirectional,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10_bidir/run_1,True,False,5000,70.67308044433594
contract_nli,bert-base-cased,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,998,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998_mem10_ilp0/run_2,True,,5000,71.0019302368164
contract_nli,bert-base-cased,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,998,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998_mem10_ilp0/run_1,True,,5000,72.63969421386719
contract_nli,bert-base-cased,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,998,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_998_mem10_ilp0/run_2,True,,5000,72.63969421386719
contract_nli,bert-base-cased,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,998,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_998_mem10_ilp0/run_1,True,,5000,72.9287109375
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,8e-06,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr8e-06_linear_adamw_wd1e-03__mem10_sl/run_2,True,False,5000,72.11538696289062
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,8e-06,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr8e-06_linear_adamw_wd1e-03__mem10_sl/run_1,True,False,5000,72.69230651855469
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,998,,0.0,regular,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998_mem0/run_2,True,False,5000,57.51445007324219
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,998,,0.0,regular,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998_mem0/run_1,True,False,5000,58.574180603027344
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,484,,25.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem25_sl_warmup1000/run_2,True,False,5000,70.48076629638672
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,484,,25.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem25_sl_warmup1000/run_2,True,False,5000,70.09615325927734
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,484,,25.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem25_sl_warmup1000/run_1,True,False,5000,70.48076629638672
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,484,,25.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem25_sl_warmup1000/run_1,True,False,5000,70.19230651855469
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,968,,25.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem25_sl_ilm_repeat_first/run_2,True,True,5000,71.25
contract_nli,bert-base-cased,,modeling_rmt_debug:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,repeat_first,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10_repeat_first/run_3,True,False,5000,72.40384674072266
contract_nli,bert-base-cased,,modeling_rmt_debug:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,repeat_first,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10_repeat_first/run_2,True,False,5000,72.30769348144531
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,986,,16.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem16_sl/run_2,True,False,5000,71.73076629638672
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,986,,16.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem16_sl/run_1,True,False,5000,71.73076629638672
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,bidirectional,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm_bidirectional/run_2,True,True,5000,71.44230651855469
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,499,,10.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_warmup1000/run_2,True,False,5000,70.67308044433594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,499,,10.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_warmup1000/run_2,True,False,5000,71.44230651855469
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,499,,10.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_warmup1000/run_1,True,False,5000,71.34615325927734
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,499,,10.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_warmup1000/run_1,True,False,5000,70.96154022216797
contract_nli,bert-base-cased,,modeling_rmt_debug:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,bidirectional,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_bidir/run_2,True,False,5000,72.69230651855469
contract_nli,bert-base-cased,,modeling_rmt_debug:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,bidirectional,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_bidir/run_1,True,False,5000,71.73076629638672
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1010,,4.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem4_sl/run_2,True,False,5000,72.40384674072266
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1010,,4.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem4_sl/run_1,True,False,5000,70.76923370361328
contract_nli,bert-base-cased,,modeling_rmt_debug:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,repeat_first,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_repeat_first/run_3,True,False,5000,71.73076629638672
contract_nli,bert-base-cased,,modeling_rmt_debug:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,repeat_first,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_repeat_first/run_2,True,False,5000,74.13461303710938
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_sum_loss/run_3,True,,5000,72.59615325927734
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_sum_loss/run_2,True,,5000,72.78845977783203
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_sum_loss/run_4,True,,5000,71.44230651855469
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm_repeat_first/run_2,True,True,5000,70.48076629638672
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_2,True,True,5000,73.60308074951172
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_2,True,True,0,24.855491638183594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_2,True,True,5000,73.26923370361328
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,5000,70.80924987792969
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,0,40.75144577026367
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,0,49.61538314819336
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,5000,71.67630004882812
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,5000,71.77263641357422
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,0,9.134614944458008
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,5000,71.34615325927734
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem10_sl_ilm/run_1,True,True,5000,71.92308044433594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,918,,50.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_918_mem50_sum_loss/run_2,True,,5000,72.35067749023438
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,918,,50.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_918_mem50_sum_loss/run_1,True,,5000,72.35067749023438
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03__mem10_sl/run_3,True,False,5000,71.38728332519531
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03__mem10_sl/run_3,True,False,5000,71.67630004882812
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03__mem10_sl/run_4,True,False,5000,71.77263641357422
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03__mem10_sl/run_4,True,False,5000,71.57996368408203
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,repeat_first,right,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10_repeat_first_pad_right_sl/run_2,True,False,5000,71.73076629638672
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,repeat_first,right,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10_repeat_first_pad_right_sl/run_1,True,False,5000,71.63461303710938
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1377,,50.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1377_mem50/run_2,False,,5000,72.40384674072266
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1377,,50.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1377_mem50/run_1,False,,5000,71.92308044433594
contract_nli,bert-base-cased,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,1497,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1497_mem10_ilp0/run_2,True,,5000,72.63969421386719
contract_nli,bert-base-cased,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,constant_with_warmup,1497,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1497_mem10_ilp0/run_1,True,,5000,73.3140640258789
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10_sum_loss/run_3,True,,5000,73.17308044433594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10_sum_loss/run_2,True,,5000,71.82691955566406
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1996,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem10_sum_loss/run_4,True,,5000,71.92308044433594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,968,,25.0,bidirectional,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem25_sl_ilm_bidirectional/run_2,True,True,5000,71.25
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,repeat_first,right,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_repeat_first_pad_right_sl/run_2,True,False,5000,70.76923370361328
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1497,,10.0,repeat_first,right,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_repeat_first_pad_right_sl/run_1,True,False,5000,70.67308044433594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1016,,1.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem1_sl/run_2,True,False,5000,70.28845977783203
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1016,,1.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem1_sl/run_1,True,False,5000,70.67308044433594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,968,,25.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem25_sl_ilm/run_2,True,True,5000,72.30769348144531
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,968,,25.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem25_sl_ilm/run_1,True,True,5000,71.67630004882812
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,968,,25.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem25_sl_ilm/run_1,True,True,5000,72.01923370361328
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-06,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr5e-06_linear_adamw_wd1e-03__mem10_sl/run_2,True,False,5000,70.09615325927734
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,5e-06,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr5e-06_linear_adamw_wd1e-03__mem10_sl/run_1,True,False,5000,71.53845977783203
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1497,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1497_mem10_sum_loss/run_3,True,,5000,71.53845977783203
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1497,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1497_mem10_sum_loss/run_2,True,,5000,72.40384674072266
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1.5e-05,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr15e-06_linear_adamw_wd1e-03__mem10_sl/run_2,True,False,5000,71.82691955566406
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1.5e-05,1,4,linear,998,,10.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr15e-06_linear_adamw_wd1e-03__mem10_sl/run_1,True,False,5000,71.25
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1936,,25.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1936_mem25_sum_loss/run_3,True,,5000,70.57691955566406
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1936,,25.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1936_mem25_sum_loss/run_2,True,,5000,72.11538696289062
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,1497,,0.0,regular,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem0/run_2,True,False,5000,55.491329193115234
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,1497,,0.0,regular,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem0/run_1,True,False,5000,56.55105972290039
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,1996,,0.0,regular,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem0/run_2,True,False,5000,54.6242790222168
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,2,linear,1996,,0.0,regular,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1996_mem0/run_1,True,False,5000,55.20231246948242
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1452,,25.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1452_mem25_sum_loss/run_3,True,,5000,72.40384674072266
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,constant_with_warmup,1452,,25.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_constant_with_warmup_adamw_wd1e-03_1452_mem25_sum_loss/run_2,True,,5000,72.98076629638672
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,499,,0.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem0_sl_warmup1000/run_2,True,False,5000,70.96154022216797
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,499,,0.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem0_sl_warmup1000/run_2,True,False,1900,70.86538696289062
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,484,,0.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem0_sl_warmup1000/run_1,True,False,5000,70.57691955566406
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,484,,0.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem0_sl_warmup1000/run_1,True,False,5000,70.76923370361328
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,484,,0.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem0_sl_warmup1000/run_1,True,False,5000,72.01923370361328
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,484,,0.0,repeat_first,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem0_sl_warmup1000/run_1,True,False,5000,69.13461303710938
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1002,,8.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem8_sl/run_2,True,False,5000,71.63461303710938
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,1002,,8.0,regular,left,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03__mem8_sl/run_1,True,False,5000,70.76923370361328
contract_nli,bert-base-cased,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_ilp0/run_2,True,,5000,70.03853607177734
contract_nli,bert-base-cased,,modeling_rmt_ilp:RMTEncoderForSequenceClassification,encoder,1e-05,8,2,linear,1497,,10.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_1497_mem10_ilp0/run_1,True,,5000,72.63969421386719
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,918,,50.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_918_mem50/run_2,False,,5000,73.17308044433594
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,918,,50.0,,,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_918_mem50/run_1,False,,5000,72.01923370361328
contract_nli,bert-base-cased,,modeling_rmt:RMTEncoderForSequenceClassification,encoder,1e-05,1,4,linear,998,,10.0,repeat_first,right,../runs/finetune/debug/contract_nli/bert-base-cased/lr1e-05_linear_adamw_wd1e-03_998_mem10_repeat_first_pad_right_sl/run_2,True,False,5000,71.73076629638672
